,institution_name,classificationcode,sports,gender,exp,opexpperpart,opexpperteam,partic,rev
329,Alderson Broaddus University,4,Golf,women,129789.0,2702.0,32420.0,12.0,131626.0
330,Alderson Broaddus University,4,Lacrosse,men,184507.0,1156.0,33527.0,29.0,186577.0
331,Alderson Broaddus University,4,Lacrosse,women,247345.0,1589.0,31776.0,20.0,251899.0
332,Alderson Broaddus University,4,Soccer,men,317651.0,969.0,47482.0,49.0,318176.0
333,Alderson Broaddus University,4,Soccer,women,308038.0,682.0,19785.0,29.0,307642.0
334,Alderson Broaddus University,4,Softball,men,0.0,0.0,0.0,0.0,0.0
335,Alderson Broaddus University,4,Softball,women,249510.0,2684.0,48311.0,18.0,253117.0
336,Alderson Broaddus University,4,Swimming,men,45727.0,1424.0,14235.0,10.0,47237.0
337,Alderson Broaddus University,4,Swimming,women,135141.0,1424.0,15659.0,11.0,136651.0
338,Alderson Broaddus University,4,Tennis,men,0.0,0.0,0.0,0.0,0.0
339,Alderson Broaddus University,4,Tennis,women,129788.0,1276.0,10210.0,8.0,131159.0
340,Alderson Broaddus University,4,Volleyball,men,73641.0,2427.0,31555.0,13.0,69372.0
341,Alderson Broaddus University,4,Volleyball,women,227348.0,2332.0,44305.0,19.0,222438.0
342,Alderson Broaddus University,4,Wrestling,men,94422.0,904.0,21694.0,24.0,94572.0
343,Alderson Broaddus University,4,Wrestling,women,0.0,0.0,0.0,0.0,0.0
344,Alfred University,6,Basketball,men,154347.0,2810.0,44963.0,16.0,154347.0
345,Alfred University,6,Basketball,women,121736.0,2634.0,28979.0,11.0,121736.0
346,Alfred University,6,Equestrian,men,0.0,0.0,0.0,0.0,0.0
347,Alfred University,6,Equestrian,women,39309.0,553.0,18798.0,34.0,39309.0
348,Alfred University,6,Football,men,534410.0,1301.0,85843.0,66.0,534410.0
349,Alfred University,6,Football,women,0.0,0.0,0.0,0.0,0.0
350,Alfred University,6,Lacrosse,men,151677.0,1486.0,57951.0,39.0,151677.0
351,Alfred University,6,Lacrosse,women,115052.0,2583.0,38742.0,15.0,115052.0
352,Alfred University,6,Other Sports,men,0.0,0.0,0.0,0.0,0.0
353,Alfred University,6,Other Sports,women,0.0,0.0,0.0,0.0,0.0
354,Alfred University,6,Skiing,men,8362.0,607.0,3640.0,6.0,8362.0
355,Alfred University,6,Skiing,women,8362.0,1213.0,3640.0,3.0,8362.0
356,Alfred University,6,Soccer,men,114630.0,853.0,20473.0,24.0,114630.0
357,Alfred University,6,Soccer,women,122454.0,1233.0,28352.0,23.0,122454.0
358,Alfred University,6,Softball,men,0.0,0.0,0.0,0.0,0.0
359,Alfred University,6,Softball,women,151063.0,2907.0,49426.0,17.0,151063.0
360,Alfred University,6,Swimming and Diving,men,76547.0,1229.0,22119.0,18.0,76547.0
361,Alfred University,6,Swimming and Diving,women,76113.0,1056.0,22168.0,21.0,76113.0
362,Alfred University,6,Tennis,men,15287.0,759.0,9871.0,13.0,15287.0
363,Alfred University,6,Tennis,women,12725.0,568.0,7390.0,13.0,12725.0
364,Alfred University,6,"Track and Field, Indoor",men,15487.0,336.0,10406.0,31.0,15487.0
365,Alfred University,6,"Track and Field, Indoor",women,15498.0,1001.0,11014.0,11.0,15498.0
366,Alfred University,6,"Track and Field, Outdoor",men,15487.0,496.0,10406.0,21.0,15487.0
367,Alfred University,6,"Track and Field, Outdoor",women,15498.0,1101.0,11014.0,10.0,15498.0
368,Alfred University,6,"Track and Field, X-Country",men,8110.0,255.0,2545.0,10.0,8110.0
369,Alfred University,6,"Track and Field, X-Country",women,8830.0,408.0,3265.0,8.0,8830.0
370,Alfred University,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
371,Alfred University,6,Volleyball,women,87999.0,2538.0,27921.0,11.0,87999.0
372,Alice Lloyd College,10,Baseball,men,146210.0,996.0,33873.0,34.0,149374.0
373,Alice Lloyd College,10,Baseball,women,0.0,0.0,0.0,0.0,0.0
374,Alice Lloyd College,10,Basketball,men,97165.0,1458.0,24784.0,17.0,98026.0
375,Alice Lloyd College,10,Basketball,women,77748.0,1692.0,22000.0,13.0,80296.0
376,Alice Lloyd College,10,Golf,men,24166.0,1793.0,8965.0,5.0,24390.0
377,Alice Lloyd College,10,Golf,women,0.0,0.0,0.0,0.0,0.0
378,Alice Lloyd College,10,Softball,men,0.0,0.0,0.0,0.0,0.0
379,Alice Lloyd College,10,Softball,women,22084.0,1113.0,15587.0,14.0,28057.0
380,Alice Lloyd College,10,Tennis,men,6139.0,637.0,4460.0,7.0,6941.0
381,Alice Lloyd College,10,Tennis,women,6139.0,637.0,4460.0,7.0,6940.0
382,Alice Lloyd College,10,"Track and Field, X-Country",men,7120.0,372.0,2232.0,6.0,7897.0
383,Alice Lloyd College,10,"Track and Field, X-Country",women,7120.0,372.0,2232.0,6.0,7897.0
384,Alice Lloyd College,10,Volleyball,men,0.0,0.0,0.0,0.0,0.0
385,Alice Lloyd College,10,Volleyball,women,22584.0,963.0,11553.0,12.0,27505.0
386,Allan Hancock College,17,Baseball,men,43216.0,1019.0,25485.0,25.0,48494.0
387,Allan Hancock College,17,Baseball,women,0.0,0.0,0.0,0.0,0.0
388,Allan Hancock College,17,Basketball,men,45991.0,2751.0,30259.0,11.0,53975.0
389,Allan Hancock College,17,Basketball,women,31455.0,1329.0,14623.0,11.0,34624.0
390,Allan Hancock College,17,Football,men,78195.0,484.0,32426.0,67.0,85523.0
391,Allan Hancock College,17,Football,women,0.0,0.0,0.0,0.0,0.0
392,Allan Hancock College,17,Soccer,men,26019.0,496.0,13387.0,27.0,25019.0
393,Allan Hancock College,17,Soccer,women,14718.0,206.0,3086.0,15.0,14718.0
394,Allan Hancock College,17,Softball,men,0.0,0.0,0.0,0.0,0.0
395,Allan Hancock College,17,Softball,women,35597.0,1110.0,18865.0,17.0,37443.0
396,Allan Hancock College,17,Swimming and Diving,men,0.0,0.0,0.0,0.0,0.0
397,Allan Hancock College,17,Swimming and Diving,women,23110.0,924.0,12010.0,13.0,31744.0
398,Allan Hancock College,17,"Track and Field, Outdoor",men,12333.0,311.0,3733.0,12.0,12333.0
399,Allan Hancock College,17,"Track and Field, Outdoor",women,12333.0,415.0,3733.0,9.0,12333.0
400,Allan Hancock College,17,"Track and Field, X-Country",men,0.0,0.0,0.0,0.0,0.0
401,Allan Hancock College,17,"Track and Field, X-Country",women,14278.0,118.0,1178.0,10.0,14278.0
402,Allan Hancock College,17,Volleyball,men,0.0,0.0,0.0,0.0,0.0
403,Allan Hancock College,17,Volleyball,women,23404.0,378.0,5672.0,15.0,24546.0
404,Allan Hancock College,17,Water Polo,men,0.0,0.0,0.0,0.0,0.0
405,Allan Hancock College,17,Water Polo,women,30773.0,1788.0,19673.0,11.0,30773.0
406,Allegany College of Maryland,13,Baseball,men,34156.0,767.0,16878.0,22.0,34156.0
407,Allegany College of Maryland,13,Baseball,women,0.0,0.0,0.0,0.0,0.0
408,Allegany College of Maryland,13,Basketball,men,30249.0,903.0,16248.0,18.0,30249.0
409,Allegany College of Maryland,13,Basketball,women,19282.0,975.0,10729.0,11.0,19282.0
410,Allegany College of Maryland,13,Golf,men,10418.0,1184.0,8288.0,7.0,10418.0
411,Allegany College of Maryland,13,Golf,women,0.0,0.0,0.0,0.0,0.0
412,Allegany College of Maryland,13,Soccer,men,11595.0,340.0,5781.0,17.0,11595.0
413,Allegany College of Maryland,13,Soccer,women,0.0,0.0,0.0,0.0,0.0
414,Allegany College of Maryland,13,Softball,men,0.0,0.0,0.0,0.0,0.0
415,Allegany College of Maryland,13,Softball,women,15848.0,546.0,8734.0,16.0,15848.0
416,Allegany College of Maryland,13,"Track and Field, X-Country",men,4915.0,265.0,2118.0,8.0,4915.0
417,Allegany College of Maryland,13,"Track and Field, X-Country",women,4910.0,424.0,2118.0,5.0,4910.0
418,Allegany College of Maryland,13,Volleyball,men,0.0,0.0,0.0,0.0,0.0
419,Allegany College of Maryland,13,Volleyball,women,12047.0,931.0,7447.0,8.0,12047.0
420,Allegheny College,6,All Track Combined,men,151140.0,796.0,70853.0,89.0,151140.0
421,Allegheny College,6,All Track Combined,women,138576.0,644.0,57939.0,90.0,138576.0
422,Allegheny College,6,Baseball,men,172609.0,2014.0,74508.0,37.0,172609.0
423,Allegheny College,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
424,Allegheny College,6,Basketball,men,177567.0,2777.0,47206.0,17.0,177567.0
425,Allegheny College,6,Basketball,women,167007.0,2762.0,52479.0,19.0,167007.0
426,Allegheny College,6,Football,men,669740.0,1263.0,154038.0,122.0,669740.0
427,Allegheny College,6,Football,women,0.0,0.0,0.0,0.0,0.0
428,Allegheny College,6,Golf,men,80363.0,3034.0,36409.0,12.0,80363.0
429,Allegheny College,6,Golf,women,66782.0,3034.0,24274.0,8.0,66782.0
430,Allegheny College,6,Lacrosse,men,0.0,0.0,0.0,0.0,0.0
431,Allegheny College,6,Lacrosse,women,158966.0,2808.0,58975.0,21.0,158966.0
432,Allegheny College,6,Soccer,men,148752.0,1045.0,38658.0,37.0,148752.0
433,Allegheny College,6,Soccer,women,120357.0,1378.0,28930.0,21.0,120357.0
434,Allegheny College,6,Softball,men,0.0,0.0,0.0,0.0,0.0
435,Allegheny College,6,Softball,women,153449.0,2261.0,45228.0,20.0,153449.0
436,Allegheny College,6,Swimming,men,111636.0,3278.0,58998.0,18.0,111636.0
437,Allegheny College,6,Swimming,women,104609.0,3278.0,52442.0,16.0,104609.0
438,Allegheny College,6,Tennis,men,80671.0,2204.0,22039.0,10.0,80671.0
439,Allegheny College,6,Tennis,women,88361.0,2204.0,28651.0,13.0,88361.0
440,Allegheny College,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
441,Allegheny College,6,Volleyball,women,85996.0,1917.0,32591.0,17.0,85996.0
442,Allen County Community College,12,All Track Combined,men,97640.0,533.0,31458.0,59.0,97640.0
443,Allen County Community College,12,All Track Combined,women,69161.0,533.0,23994.0,45.0,69161.0
444,Allen County Community College,12,Baseball,men,145248.0,1332.0,53267.0,40.0,145248.0
445,Allen County Community College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
446,Allen County Community College,12,Basketball,men,90939.0,2691.0,37678.0,14.0,90939.0
447,Allen County Community College,12,Basketball,women,75503.0,2798.0,30775.0,11.0,75503.0
448,Allen County Community College,12,Golf,men,38187.0,1712.0,13697.0,8.0,38187.0
449,Allen County Community College,12,Golf,women,0.0,0.0,0.0,0.0,0.0
450,Allen County Community College,12,Soccer,men,84080.0,1097.0,36188.0,33.0,84080.0
451,Allen County Community College,12,Soccer,women,79173.0,1833.0,31160.0,17.0,79173.0
452,Allen County Community College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
453,Allen County Community College,12,Softball,women,94866.0,1925.0,34651.0,18.0,94866.0
454,Allen County Community College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
455,Allen County Community College,12,Volleyball,women,69600.0,1667.0,21673.0,13.0,69600.0
456,Allen University,10,All Track Combined,men,199419.0,325.0,7793.0,24.0,199419.0
457,Allen University,10,All Track Combined,women,119771.0,292.0,3790.0,13.0,119771.0
458,Allen University,10,Basketball,men,161366.0,2326.0,32565.0,14.0,161366.0
459,Allen University,10,Basketball,women,179203.0,1469.0,24965.0,17.0,179203.0
460,Allen University,10,Volleyball,men,0.0,0.0,0.0,0.0,0.0
461,Allen University,10,Volleyball,women,104469.0,927.0,9274.0,10.0,104469.0
462,Allen University,10,Wrestling,men,155234.0,842.0,15162.0,18.0,155234.0
463,Allen University,10,Wrestling,women,0.0,0.0,0.0,0.0,0.0
464,Alma College,6,All Track Combined,men,93780.0,615.0,45543.0,74.0,93780.0
465,Alma College,6,All Track Combined,women,79314.0,370.0,31409.0,85.0,79314.0
466,Alma College,6,Baseball,men,153038.0,2064.0,76357.0,37.0,153038.0
467,Alma College,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
468,Alma College,6,Basketball,men,227041.0,3731.0,93278.0,25.0,227041.0
469,Alma College,6,Basketball,women,177332.0,2769.0,58159.0,21.0,177332.0
470,Alma College,6,Bowling,men,0.0,0.0,0.0,0.0,0.0
471,Alma College,6,Bowling,women,50505.0,2457.0,36852.0,15.0,50505.0
472,Alma College,6,Football,men,605469.0,1556.0,194453.0,125.0,605469.0
473,Alma College,6,Football,women,0.0,0.0,0.0,0.0,0.0
474,Alma College,6,Golf,men,19513.0,1637.0,11461.0,7.0,19513.0
475,Alma College,6,Golf,women,16136.0,935.0,9348.0,10.0,16136.0
476,Alma College,6,Lacrosse,men,207105.0,3468.0,110960.0,32.0,207105.0
477,Alma College,6,Lacrosse,women,103607.0,2489.0,42308.0,17.0,103607.0
478,Alma College,6,Other Sports,men,0.0,0.0,0.0,0.0,0.0
479,Alma College,6,Other Sports,women,202040.0,3181.0,117688.0,37.0,202040.0
480,Alma College,6,Soccer,men,161878.0,1438.0,48887.0,34.0,161878.0
481,Alma College,6,Soccer,women,181488.0,1812.0,61604.0,34.0,181488.0
482,Alma College,6,Softball,men,0.0,0.0,0.0,0.0,0.0
483,Alma College,6,Softball,women,223377.0,3587.0,89673.0,25.0,223377.0
484,Alma College,6,Swimming,men,73027.0,4010.0,20052.0,5.0,73027.0
485,Alma College,6,Swimming,women,0.0,0.0,0.0,0.0,0.0
486,Alma College,6,Swimming and Diving,men,0.0,0.0,0.0,0.0,0.0
487,Alma College,6,Swimming and Diving,women,67534.0,1069.0,14964.0,14.0,67534.0
488,Alma College,6,Tennis,men,22488.0,612.0,9173.0,15.0,22488.0
489,Alma College,6,Tennis,women,22205.0,889.0,8890.0,10.0,22205.0
490,Alma College,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
491,Alma College,6,Volleyball,women,120101.0,1744.0,41849.0,24.0,120101.0
492,Alma College,6,Wrestling,men,186302.0,2781.0,61172.0,22.0,186302.0
493,Alma College,6,Wrestling,women,0.0,0.0,0.0,0.0,0.0
494,Alpena Community College,13,Basketball,men,84442.0,1609.0,22524.0,14.0,84442.0
495,Alpena Community College,13,Basketball,women,63043.0,1871.0,20584.0,11.0,63043.0
496,Alpena Community College,13,Softball,men,0.0,0.0,0.0,0.0,0.0
497,Alpena Community College,13,Softball,women,53558.0,571.0,7997.0,14.0,53558.0
498,Alpena Community College,13,"Track and Field, X-Country",men,31035.0,491.0,4415.0,9.0,31035.0
499,Alpena Community College,13,"Track and Field, X-Country",women,0.0,0.0,0.0,0.0,0.0
500,Alpena Community College,13,Volleyball,men,0.0,0.0,0.0,0.0,0.0
501,Alpena Community College,13,Volleyball,women,40332.0,612.0,6729.0,11.0,40332.0
502,Alvernia University,7,All Track Combined,men,43788.0,689.0,28246.0,41.0,43788.0
503,Alvernia University,7,All Track Combined,women,76896.0,688.0,49536.0,72.0,76896.0
504,Alvernia University,7,Baseball,men,102235.0,1465.0,65912.0,45.0,104785.0
505,Alvernia University,7,Baseball,women,0.0,0.0,0.0,0.0,0.0
506,Alvernia University,7,Basketball,men,72191.0,1806.0,37928.0,21.0,72191.0
507,Alvernia University,7,Basketball,women,71816.0,2039.0,34661.0,17.0,77250.0
508,Alvernia University,7,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
509,Alvernia University,7,Field Hockey,women,65423.0,1736.0,31256.0,18.0,67115.0
510,Alvernia University,7,Golf,men,29317.0,895.0,10744.0,12.0,30743.0
511,Alvernia University,7,Golf,women,32857.0,1991.0,13936.0,7.0,37036.0
512,Alvernia University,7,Lacrosse,men,54961.0,1169.0,36248.0,31.0,54961.0
513,Alvernia University,7,Lacrosse,women,44663.0,1122.0,26922.0,24.0,44663.0
514,Alvernia University,7,Soccer,men,45167.0,921.0,25794.0,28.0,52384.0
515,Alvernia University,7,Soccer,women,44901.0,904.0,23493.0,26.0,47468.0
516,Alvernia University,7,Softball,men,0.0,0.0,0.0,0.0,0.0
517,Alvernia University,7,Softball,women,65892.0,1741.0,40049.0,23.0,71868.0
518,Alvernia University,7,Tennis,men,19891.0,1452.0,10165.0,7.0,19891.0
519,Alvernia University,7,Tennis,women,29170.0,1213.0,13340.0,11.0,29452.0
520,Alvernia University,7,Volleyball,men,51669.0,2665.0,39971.0,15.0,51669.0
521,Alvernia University,7,Volleyball,women,34860.0,1410.0,19741.0,14.0,38215.0
522,Alvin Community College,12,Baseball,men,237005.0,1031.0,44353.0,43.0,237005.0
523,Alvin Community College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
524,Alvin Community College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
525,Alvin Community College,12,Softball,women,195413.0,3234.0,51742.0,16.0,195413.0
526,American International College,4,All Track Combined,men,514577.0,430.0,50348.0,117.0,514577.0
527,American International College,4,All Track Combined,women,441975.0,404.0,37609.0,93.0,441975.0
528,American International College,4,Baseball,men,327630.0,753.0,36918.0,49.0,327630.0
529,American International College,4,Baseball,women,0.0,0.0,0.0,0.0,0.0
530,American International College,4,Basketball,men,582505.0,1980.0,31677.0,16.0,582505.0
531,American International College,4,Basketball,women,590210.0,2574.0,33461.0,13.0,590210.0
532,American International College,4,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
533,American International College,4,Field Hockey,women,223150.0,873.0,20959.0,24.0,223150.0
534,American International College,4,Football,men,1629845.0,991.0,105035.0,106.0,1629845.0
535,American International College,4,Football,women,0.0,0.0,0.0,0.0,0.0
536,American International College,4,Golf,men,88331.0,2252.0,15765.0,7.0,88331.0
537,American International College,4,Golf,women,0.0,0.0,0.0,0.0,0.0
538,American International College,4,Ice Hockey,men,1049650.0,11641.0,314298.0,27.0,1049650.0
539,American International College,4,Ice Hockey,women,0.0,0.0,0.0,0.0,0.0
540,American International College,4,Lacrosse,men,307945.0,748.0,23948.0,32.0,307945.0
541,American International College,4,Lacrosse,women,255543.0,748.0,17957.0,24.0,255543.0
542,American International College,4,Other Sports,men,0.0,0.0,0.0,0.0,0.0
543,American International College,4,Other Sports,women,306811.0,1751.0,43779.0,25.0,306811.0
544,American International College,4,Soccer,men,461253.0,586.0,31076.0,53.0,461253.0
545,American International College,4,Soccer,women,467343.0,888.0,37278.0,42.0,467343.0
546,American International College,4,Softball,men,0.0,0.0,0.0,0.0,0.0
547,American International College,4,Softball,women,240519.0,1810.0,34385.0,19.0,240519.0
548,American International College,4,Tennis,men,0.0,0.0,0.0,0.0,0.0
549,American International College,4,Tennis,women,108851.0,428.0,2568.0,6.0,108851.0
550,American International College,4,Volleyball,men,0.0,0.0,0.0,0.0,0.0
551,American International College,4,Volleyball,women,309810.0,3059.0,52002.0,17.0,309810.0
552,American International College,4,Wrestling,men,159561.0,1366.0,25961.0,19.0,159561.0
553,American International College,4,Wrestling,women,0.0,0.0,0.0,0.0,0.0
554,American River College,17,Baseball,men,122922.0,1147.0,29814.0,26.0,122922.0
555,American River College,17,Baseball,women,0.0,0.0,0.0,0.0,0.0
556,American River College,17,Basketball,men,109169.0,2365.0,28384.0,12.0,109169.0
557,American River College,17,Basketball,women,104021.0,2005.0,30075.0,15.0,104021.0
558,American River College,17,Football,men,365499.0,1603.0,104206.0,65.0,365499.0
559,American River College,17,Football,women,0.0,0.0,0.0,0.0,0.0
560,American River College,17,Golf,men,29074.0,719.0,5032.0,7.0,29074.0
561,American River College,17,Golf,women,57072.0,4259.0,12778.0,3.0,57072.0
562,American River College,17,Soccer,men,88294.0,553.0,14919.0,27.0,88294.0
563,American River College,17,Soccer,women,96714.0,940.0,25393.0,27.0,96714.0
564,American River College,17,Softball,men,0.0,0.0,0.0,0.0,0.0
565,American River College,17,Softball,women,102501.0,1038.0,12460.0,12.0,102501.0
566,American River College,17,Swimming and Diving,men,78097.0,1459.0,17508.0,12.0,78097.0
567,American River College,17,Swimming and Diving,women,76464.0,1327.0,17248.0,13.0,76464.0
568,American River College,17,Tennis,men,61338.0,1991.0,17918.0,9.0,61338.0
569,American River College,17,Tennis,women,26493.0,1701.0,10204.0,6.0,26493.0
570,American River College,17,"Track and Field, Outdoor",men,96165.0,752.0,29343.0,39.0,96165.0
571,American River College,17,"Track and Field, Outdoor",women,66960.0,923.0,21232.0,23.0,66960.0
572,American River College,17,"Track and Field, X-Country",men,57571.0,416.0,9149.0,22.0,57571.0
573,American River College,17,"Track and Field, X-Country",women,64898.0,1119.0,10069.0,9.0,64898.0
574,American River College,17,Volleyball,men,0.0,0.0,0.0,0.0,0.0
575,American River College,17,Volleyball,women,58139.0,1181.0,16530.0,14.0,58139.0
576,American River College,17,Water Polo,men,81925.0,1369.0,23269.0,17.0,81925.0
577,American River College,17,Water Polo,women,73980.0,1278.0,16614.0,13.0,73980.0
578,American University,3,All Track Combined,men,376726.0,971.0,51463.0,53.0,376726.0
579,American University,3,All Track Combined,women,273108.0,971.0,45636.0,47.0,273108.0
580,American University,3,Basketball,men,1999512.0,18507.0,277606.0,15.0,1999512.0
581,American University,3,Basketball,women,1650501.0,14231.0,227691.0,16.0,1650501.0
